Id,Date,Open,Close,High,Low,Vol,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-10-25T14:48:00Z,135.1,134.7,135.1,134.7,10,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-10-25T15:07:00Z,135.05,135.05,135.05,135.05,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-10-26T09:24:00Z,140.3,140.3,140.3,140.3,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-10-27T11:55:00Z,135.8,135.8,135.8,135.8,3,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-10-28T11:30:00Z,133.5,133.5,133.5,133.5,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-10-28T13:50:00Z,143.6,143.6,143.6,143.6,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-01T13:42:00Z,137.05,137.05,137.05,137.05,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-03T12:19:00Z,134.75,134.75,134.75,134.75,6,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-09T11:04:00Z,142.8,142.8,142.8,142.8,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-10T07:14:00Z,122.2,122.2,122.2,122.2,9,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-10T13:52:00Z,137.5,137.5,137.5,137.5,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-11T07:26:00Z,139.55,139.55,139.55,139.55,9,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-14T07:44:00Z,134.45,134.45,134.45,134.45,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-15T09:38:00Z,132.45,132.45,132.45,132.45,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-15T14:51:00Z,138,138,138,138,6,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-17T13:44:00Z,132.25,132.25,132.25,132.25,6,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-25T07:58:00Z,138.6,138.6,138.6,138.6,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-25T09:09:00Z,138.6,138.6,138.6,138.6,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-11-29T12:48:00Z,128.45,128.45,128.45,128.45,9,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-01T15:16:00Z,129.6,129.6,129.6,129.6,6,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-05T08:26:00Z,132.2,132.2,132.2,132.2,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-09T09:30:00Z,136.85,136.85,136.85,136.85,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-09T09:59:00Z,128.05,128.05,128.05,128.05,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-12T09:33:00Z,136.75,136.75,136.75,136.75,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-16T08:11:00Z,128,128,128,128,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-20T10:56:00Z,127.85,127.85,127.85,127.85,5,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-20T12:11:00Z,133.5,133.5,133.5,133.5,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-20T14:46:00Z,136.9,137,137,136.9,4,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-20T14:59:00Z,129.55,129.55,129.55,129.55,4,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-21T15:23:00Z,136.95,136.95,136.95,136.95,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-26T11:07:00Z,137,137,137,137,5,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2022-12-30T12:22:00Z,144.7,144.7,144.7,144.7,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-03T09:04:00Z,149.8,149.8,149.8,149.8,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-03T11:36:00Z,152.95,152.95,152.95,152.95,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-04T08:22:00Z,145.2,145.2,145.2,145.2,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-04T12:16:00Z,144.25,144.2,144.25,144.2,5,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-04T13:04:00Z,145.65,145.65,145.65,145.65,4,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-09T13:55:00Z,164.7,164.7,164.7,164.7,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-12T13:50:00Z,146.2,146.2,146.2,146.2,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-12T14:54:00Z,146.2,146.2,146.2,146.2,4,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-18T07:55:00Z,143.2,143.2,143.2,143.2,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-20T15:10:00Z,156.85,156.85,156.85,156.85,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-25T13:28:00Z,146.5,146.5,146.5,146.5,8,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-26T12:18:00Z,168.75,168.75,168.75,168.75,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-27T11:12:00Z,157.1,157.1,157.1,157.1,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-30T10:25:00Z,155.35,155.35,155.35,155.35,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-01-30T10:44:00Z,184.5,184.5,184.5,184.5,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-01T12:12:00Z,154.25,154.25,154.25,154.25,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-02T13:34:00Z,168.95,168.95,168.95,168.95,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-02T14:29:00Z,164.4,164.4,164.4,164.4,5,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-03T07:32:00Z,186.75,186.75,186.75,186.75,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-03T12:42:00Z,169.7,169.7,169.7,169.7,3,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-03T12:54:00Z,169.15,169.15,169.15,169.15,2,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-03T12:56:00Z,168.95,168.95,168.95,168.95,5,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-03T13:20:00Z,169.65,169.45,169.65,169.45,13,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-03T13:42:00Z,169.15,169.15,169.15,169.15,5,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-03T13:53:00Z,160.05,160.05,160.05,160.05,8,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-06T11:39:00Z,160.05,160.05,160.05,160.05,1,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-06T15:05:00Z,166.4,166.4,166.4,166.4,2,
04e0fe21-bf52-43d0-ae80-3b30d840e5af,2023-02-06T15:06:00Z,166.45,166.45,166.45,166.45,1,
